GAME_ID,MATCHUP,LOCATION,W,FINAL_MARGIN,SHOT_NUMBER,PERIOD,GAME_CLOCK,SHOT_CLOCK,DRIBBLES,TOUCH_TIME,SHOT_DIST,PTS_TYPE,SHOT_RESULT,CLOSEST_DEFENDER,CLOSEST_DEFENDER_PLAYER_ID,CLOSE_DEF_DIST,FGM,PTS,player_name,player_id
21400263,"DEC 03, 2014 - CHA vs. CHI",H,L,-7,7,2,1:23,5.5,1,3.5,13.8,2,missed,"Gasol, Pau",2200,4.5,0,0,al jefferson,2744
21400263,"DEC 03, 2014 - CHA vs. CHI",H,L,-7,8,3,9:27,14.3,0,0.8,11.1,2,missed,"Gasol, Pau",2200,4.6,0,0,al jefferson,2744
21400263,"DEC 03, 2014 - CHA vs. CHI",H,L,-7,9,3,5:14,7.5,2,3.9,10.8,2,missed,"Gasol, Pau",2200,2.8,0,0,al jefferson,2744
21400263,"DEC 03, 2014 - CHA vs. CHI",H,L,-7,10,4,6:48,21.6,0,0.9,15.9,2,missed,"Hinrich, Kirk",2550,3.4,0,0,al jefferson,2744
21400263,"DEC 03, 2014 - CHA vs. CHI",H,L,-7,11,4,5:46,8.0,1,2.9,3.4,2,made,"Gasol, Pau",2200,1.0,1,2,al jefferson,2744
21400263,"DEC 03, 2014 - CHA vs. CHI",H,L,-7,12,4,4:24,13.5,0,1.9,1.5,2,made,"Gasol, Pau",2200,1.1,1,2,al jefferson,2744
21400263,"DEC 03, 2014 - CHA vs. CHI",H,L,-7,13,4,2:33,7.3,3,7.1,9.9,2,made,"Noah, Joakim",201149,2.3,1,2,al jefferson,2744
21400237,"NOV 29, 2014 - CHA @ ATL",A,L,-30,1,1,9:42,12.1,1,5.3,6.1,2,missed,"Carroll, DeMarre",201960,1.5,0,0,al jefferson,2744
21400237,"NOV 29, 2014 - CHA @ ATL",A,L,-30,2,1,7:46,11.0,0,1.4,14.7,2,missed,"Korver, Kyle",2594,3.5,0,0,al jefferson,2744
21400237,"NOV 29, 2014 - CHA @ ATL",A,L,-30,3,1,6:29,11.1,0,0.3,2.0,2,made,"Teague, Jeff",201952,2.3,1,2,al jefferson,2744
21400237,"NOV 29, 2014 - CHA @ ATL",A,L,-30,4,1,6:01,9.5,1,1.8,5.8,2,missed,"Millsap, Paul",200794,1.7,0,0,al jefferson,2744
21400237,"NOV 29, 2014 - CHA @ ATL",A,L,-30,5,2,5:18,5.5,1,2.9,6.0,2,made,"Brand, Elton",1882,2.0,1,2,al jefferson,2744
21400237,"NOV 29, 2014 - CHA @ ATL",A,L,-30,6,2,3:58,12.9,0,0.4,3.4,2,made,"Millsap, Paul",200794,3.6,1,2,al jefferson,2744
21400237,"NOV 29, 2014 - CHA @ ATL",A,L,-30,7,2,0:01,,0,0.9,23.7,3,missed,"Teague, Jeff",201952,6.8,0,0,al jefferson,2744
21400237,"NOV 29, 2014 - CHA @ ATL",A,L,-30,8,3,11:32,18.2,0,0.8,15.3,2,made,"Horford, Al",201143,5.6,1,2,al jefferson,2744
21400237,"NOV 29, 2014 - CHA @ ATL",A,L,-30,9,3,11:04,10.2,1,2.3,9.3,2,missed,"Korver, Kyle",2594,1.7,0,0,al jefferson,2744
21400224,"NOV 28, 2014 - CHA vs. GSW",H,L,-5,1,1,11:49,13.3,0,0.8,8.5,2,missed,"Bogut, Andrew",101106,4.1,0,0,al jefferson,2744
21400224,"NOV 28, 2014 - CHA vs. GSW",H,L,-5,2,1,11:04,3.9,1,1.6,6.6,2,made,"Bogut, Andrew",101106,3.6,1,2,al jefferson,2744
21400224,"NOV 28, 2014 - CHA vs. GSW",H,L,-5,3,1,10:24,3.8,2,4.1,6.2,2,made,"Bogut, Andrew",101106,4.3,1,2,al jefferson,2744
21400224,"NOV 28, 2014 - CHA vs. GSW",H,L,-5,4,1,9:23,13.0,1,2.3,8.7,2,made,"Curry, Stephen",201939,2.3,1,2,al jefferson,2744
21400224,"NOV 28, 2014 - CHA vs. GSW",H,L,-5,5,1,9:08,17.8,0,0.5,3.5,2,made,"Barnes, Harrison",203084,3.4,1,2,al jefferson,2744
21400224,"NOV 28, 2014 - CHA vs. GSW",H,L,-5,6,1,7:01,13.5,0,4.1,15.5,2,missed,"Bogut, Andrew",101106,4.7,0,0,al jefferson,2744
21400224,"NOV 28, 2014 - CHA vs. GSW",H,L,-5,7,1,4:29,11.6,3,4.3,9.8,2,missed,"Bogut, Andrew",101106,2.9,0,0,al jefferson,2744
21400224,"NOV 28, 2014 - CHA vs. GSW",H,L,-5,8,2,6:41,9.3,3,6.1,6.5,2,missed,"Bogut, Andrew",101106,1.9,0,0,al jefferson,2744
21400224,"NOV 28, 2014 - CHA vs. GSW",H,L,-5,9,2,2:47,12.8,0,0.9,16.8,2,made,"Bogut, Andrew",101106,4.0,1,2,al jefferson,2744
21400224,"NOV 28, 2014 - CHA vs. GSW",H,L,-5,10,3,8:29,16.0,0,0.6,2.0,2,made,"Bogut, Andrew",101106,4.3,1,2,al jefferson,2744
21400224,"NOV 28, 2014 - CHA vs. GSW",H,L,-5,11,3,7:59,10.0,1,2.3,9.8,2,missed,"Bogut, Andrew",101106,5.1,0,0,al jefferson,2744
21400224,"NOV 28, 2014 - CHA vs. GSW",H,L,-5,12,3,7:04,13.8,1,1.8,8.0,2,made,"Barnes, Harrison",203084,4.9,1,2,al jefferson,2744
21400224,"NOV 28, 2014 - CHA vs. GSW",H,L,-5,13,3,3:57,10.5,2,5.8,10.3,2,missed,"Bogut, Andrew",101106,2.7,0,0,al jefferson,2744
21400224,"NOV 28, 2014 - CHA vs. GSW",H,L,-5,14,4,5:08,7.0,1,1.8,4.4,2,made,"Speights, Marreese",201578,2.5,1,2,al jefferson,2744
21400224,"NOV 28, 2014 - CHA vs. GSW",H,L,-5,15,4,2:20,13.9,1,1.4,7.7,2,missed,"Green, Draymond",203110,2.9,0,0,al jefferson,2744
21400224,"NOV 28, 2014 - CHA vs. GSW",H,L,-5,16,4,1:28,8.7,0,1.4,18.6,2,missed,"Green, Draymond",203110,3.9,0,0,al jefferson,2744
21400210,"NOV 26, 2014 - CHA vs. POR",H,L,-8,1,1,11:05,12.9,1,2.6,4.9,2,missed,"Lopez, Robin",201577,2.2,0,0,al jefferson,2744
21400210,"NOV 26, 2014 - CHA vs. POR",H,L,-8,2,1,10:45,12.2,1,2.0,4.0,2,missed,"Lopez, Robin",201577,0.9,0,0,al jefferson,2744
21400210,"NOV 26, 2014 - CHA vs. POR",H,L,-8,3,1,8:08,13.0,0,5.2,8.3,2,missed,"Lopez, Robin",201577,0.8,0,0,al jefferson,2744
21400210,"NOV 26, 2014 - CHA vs. POR",H,L,-8,4,1,5:18,10.2,1,5.3,10.6,2,made,"Lopez, Robin",201577,5.8,1,2,al jefferson,2744
21400210,"NOV 26, 2014 - CHA vs. POR",H,L,-8,5,2,6:36,15.1,0,1.1,13.6,2,made,"Lopez, Robin",201577,4.6,1,2,al jefferson,2744
